Lokal;ID;Behandling;FDA;Antal;Struktur;Kommentar;ID
Motala_kontroll;3_4.2;Kontroll;levande;70;cortex;;3
Motala_kontroll;3_4.3;Kontroll;levande;28;cortex;;3
Motala_kontroll;3_4.4;Kontroll;levande;54;cortex;;3
Motala_kontroll;3_4.5;Kontroll;levande;48;cortex;;3
Motala_kontroll;3_4.6;Kontroll;levande;55;cortex;;3
Motala_kontroll;3_4.7;Kontroll;levande;131;pith;;3
Motala_kontroll;3_4.8;Kontroll;levande;67;pith;;3
Motala_kontroll;3_4.9;Kontroll;levande;148;pith;;3
Motala_kontroll;3_4.10;Kontroll;levande;72;pith;;3
Motala_kontroll;3_5.1;Kontroll;levande;126;cortex;;3
Motala_kontroll;3_5.2;Kontroll;levande;51;cortex;;3
Motala_kontroll;3_5.3;Kontroll;levande;51;cortex;;3
Motala_kontroll;3_5.4;Kontroll;levande;32;cortex;;3
Motala_kontroll;3_5.5;Kontroll;levande;52;cortex;;3
Motala_kontroll;3_5.6;Kontroll;levande;27;pith;;3
Motala_kontroll;3_5.7;Kontroll;levande;32;cortex;;3
Motala_kontroll;3_5.8;Kontroll;levande;48;cortex;;3
Motala_kontroll;3_5.9;Kontroll;levande;28;cortex;;3
Motala_kontroll;3_5.10;Kontroll;levande;90;pith;;3
Motala_kontroll;4_1.1;Kontroll;levande;54;cortex;;4
Motala_kontroll;4_1.2;Kontroll;levande;84;cortex;;4
Motala_kontroll;4_1.3;Kontroll;levande;68;cortex;;4
Motala_kontroll;4_1.4;Kontroll;levande;19;cortex;;4
Motala_kontroll;4_1.5;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_1.6;Kontroll;levande;68;cortex;;4
Motala_kontroll;4_1.7;Kontroll;levande;44;cortex;;4
Motala_kontroll;4_1.8;Kontroll;levande;28;cortex;;4
Motala_kontroll;4_1.9;Kontroll;levande;80;cortex;;4
Motala_kontroll;4_1.10;Kontroll;levande;12;cortex;;4
Motala_kontroll;4_2.1;Kontroll;levande;58;cortex;;4
Motala_kontroll;4_2.2;Kontroll;levande;28;cortex;;4
Motala_kontroll;4_2.3;Kontroll;levande;18;cortex;;4
Motala_kontroll;4_2.4;Kontroll;levande;11;cortex;;4
Motala_kontroll;4_2.5;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_2.6;Kontroll;levande;47;pith;;4
Motala_kontroll;4_2.7;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_2.8;Kontroll;levande;64;cortex;;4
Motala_kontroll;4_2.9;Kontroll;levande;72;cortex;;4
Motala_kontroll;4_2.10;Kontroll;levande;77;cortex;;4
Motala_kontroll;4_3.1;Kontroll;levande;55;cortex;;4
Motala_kontroll;4_3.2;Kontroll;levande;90;cortex;;4
Motala_kontroll;4_3.3;Kontroll;levande;60;cortex;;4
Motala_kontroll;4_3.4;Kontroll;levande;74;cortex;;4
Motala_kontroll;4_3.5;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_3.6;Kontroll;levande;55;cortex;;4
Motala_kontroll;4_3.7;Kontroll;levande;115;pith;;4
Motala_kontroll;4_3.8;Kontroll;levande;129;pith;;4
Motala_kontroll;4_3.9;Kontroll;levande;49;pith;;4
Motala_kontroll;4_3.10;Kontroll;levande;23;cortex;;4
Motala_kontroll;4_4.1;Kontroll;levande;37;cortex;;4
Motala_kontroll;4_4.2;Kontroll;levande;35;cortex;;4
Motala_kontroll;4_4.3;Kontroll;levande;51;cortex;;4
Motala_kontroll;4_4.4;Kontroll;levande;8;cortex;;4
Motala_kontroll;4_4.5;Kontroll;död;0;cortex;;4
Motala_kontroll;4_4.6;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_4.7;Kontroll;levande;22;cortex;;4
Motala_kontroll;4_4.8;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_4.9;Kontroll;levande;32;pith;;4
Motala_kontroll;4_4.10;Kontroll;levande;31;pith;;4
Motala_kontroll;4_5.1;Kontroll;levande;9;cortex;;4
Motala_kontroll;4_5.2;Kontroll;levande;77;cortex;;4
Motala_kontroll;4_5.3;Kontroll;levande;57;cortex;;4
Motala_kontroll;4_5.4;Kontroll;levande;29;cortex;;4
Motala_kontroll;4_5.5;Kontroll;levande;37;cortex;;4
Motala_kontroll;4_5.6;Kontroll;levande;43;cortex;;4
Motala_kontroll;4_5.7;Kontroll;levande;63;cortex;;4
Motala_kontroll;4_5.8;Kontroll;levande;13;pith;;4
Motala_kontroll;4_5.9;Kontroll;död;0;vascular tissue;;4
Motala_kontroll;4_5.10;Kontroll;levande;59;cortex;;4
Motala_kontroll;4_5.11;Kontroll;levande;121;pith;;4
Motala_kontroll;5_1.1;Kontroll;levande;29;pith;;5
Motala_kontroll;5_1.2;Kontroll;levande;15;pith;;5
Motala_kontroll;5_1.3;Kontroll;levande;65;pith;;5
Motala_kontroll;5_1.4;Kontroll;levande;31;pith;;5
Motala_kontroll;5_1.5;Kontroll;död;0;pith;;5
Motala_kontroll;5_1.6;Kontroll;död;0;vascular tissue;;5
Motala_kontroll;5_1.7;Kontroll;levande;42;cortex;;5
Motala_kontroll;5_1.8;Kontroll;levande;11;cortex;;5
Motala_kontroll;5_1.9;Kontroll;levande;1;cortex;;5
Motala_kontroll;5_1.10;Kontroll;levande;1;cortex;;5
Motala_kontroll;5_2.1;Kontroll;levande;29;cortex;;5
Motala_kontroll;5_2.2;Kontroll;levande;77;pith;;5
Motala_kontroll;5_2.3;Kontroll;levande;35;pith;;5
Motala_kontroll;5_2.4;Kontroll;levande;51;pith;;5
Motala_kontroll;5_2.5;Kontroll;levande;14;pith;;5
Motala_kontroll;5_2.6;Kontroll;levande;28;cortex;;5
Motala_kontroll;5_2.7;Kontroll;levande;13;cortex;;5
Motala_kontroll;5_2.8;Kontroll;levande;55;cortex;;5
Motala_kontroll;5_2.9;Kontroll;levande;27;cortex;;5
Motala_kontroll;5_2.10;Kontroll;levande;47;cortex;;5
Motala_kontroll;5_3.1;Kontroll;levande;66;pith;;5
Motala_kontroll;5_3.2;Kontroll;levande;85;pith;;5
Motala_kontroll;5_3.3;Kontroll;levande;69;pith;;5
Motala_kontroll;5_3.4;Kontroll;död;0;vascular tissue;;5
Motala_kontroll;5_3.5;Kontroll;levande;26;cortex;;5
Motala_kontroll;5_3.6;Kontroll;levande;67;cortex;;5
Motala_kontroll;5_3.7;Kontroll;levande;46;cortex;;5
Motala_kontroll;5_3.8;Kontroll;levande;57;cortex;;5
Motala_kontroll;5_3.9;Kontroll;levande;40;cortex;;5
Motala_kontroll;5_3.10;Kontroll;levande;111;pith;;5
Motala_kontroll;5_4.1;Kontroll;död;0;vascular tissue;;5
Motala_kontroll;5_4.2;Kontroll;levande;16;cortex;;5
Motala_kontroll;5_4.3;Kontroll;levande;26;cortex;;5
Motala_kontroll;5_4.4;Kontroll;levande;79;pith;;5
Motala_kontroll;5_4.5;Kontroll;levande;1;cortex;;5
Motala_kontroll;5_4.6;Kontroll;död;0;pith;autofluorescens;5
Motala_kontroll;5_4.7;Kontroll;död;0;cortex;autofluorescens;5
Motala_kontroll;5_4.8;Kontroll;levande;9;cortex;;5
Motala_kontroll;5_4.9;Kontroll;levande;13;cortex;;5
Motala_kontroll;5_4.10;Kontroll;död;0;pith;autofluorescens;5
Motala_kontroll;5_5.1;Kontroll;levande;61;cortex;cortex;5
Motala_kontroll;5_5.2;Kontroll;levande;47;cortex;;5
Motala_kontroll;5_5.3;Kontroll;levande;109;cortex;cortex;5
Motala_kontroll;5_5.4;Kontroll;levande;4;cortex;;5
Motala_kontroll;5_5.5;Kontroll;levande;56;cortex;;5
Motala_kontroll;5_5.6;Kontroll;levande;106;cortex;cortex;5
Motala_kontroll;5_5.7;Kontroll;levande;54;cortex;;5
Motala_kontroll;5_5.8;Kontroll;levande;31;cortex;;5
Motala_kontroll;5_5.9;Kontroll;levande;11;cortex;;5
Motala_kontroll;5_5.10;Kontroll;levande;102;pith;;5
Vellinge_kontroll;1_1.1;Kontroll;levande;30;pith;;1
Vellinge_kontroll;1_1.2;Kontroll;levande;47;cortex;;1
Vellinge_kontroll;1_1.3;Kontroll;levande;24;cortex;;1
Vellinge_kontroll;1_1.4;Kontroll;levande;7;cortex;;1
Vellinge_kontroll;1_1.5;Kontroll;levande;157;pith;;1
Vellinge_kontroll;1_1.6;Kontroll;levande;61;pith;;1
Vellinge_kontroll;1_1.7;Kontroll;levande;5;pith, cortex;Dött i vascular tissue;1
Vellinge_kontroll;1_1.8;Kontroll;levande;81;cortex;;1
Vellinge_kontroll;1_1.9;Kontroll;levande;121;cortex;;1
Vellinge_kontroll;1_1.10;Kontroll;levande;151;cortex;;1
Vellinge_kontroll;1_2.1;Kontroll;levande;24;pith;;1
Vellinge_kontroll;1_2.2;Kontroll;levande;227;cortex;;1
Vellinge_kontroll;1_2.3;Kontroll;levande;227;cortex;;1
Vellinge_kontroll;1_2.4;Kontroll;levande;224;cortex;;1
Vellinge_kontroll;1_2.5;Kontroll;levande;74;cortex;;1
Vellinge_kontroll;1_2.6;Kontroll;levande;70;cortex;;1
Vellinge_kontroll;1_2.7;Kontroll;levande;67;pith;;1
Vellinge_kontroll;1_2.8;Kontroll;levande;113;pith;;1
Vellinge_kontroll;1_2.9;Kontroll;levande;182;cortex;;1
Vellinge_kontroll;1_2.10;Kontroll;levande;457;pith;;1
Vellinge_kontroll;1_3.1;Kontroll;levande;35;cortex;;1
Vellinge_kontroll;1_3.2;Kontroll;död;0;vascular tissue;Väldigt grön pga 10x, grönt sken;1
Vellinge_kontroll;1_3.3;Kontroll;död;0;vascular tissue;autofluorescens;1
Vellinge_kontroll;1_3.4;Kontroll;död;0;vascular tissue;Väldigt grön pga 10x, grönt sken;1
Vellinge_kontroll;1_3.5;Kontroll;levande;22;cortex;;1
Vellinge_kontroll;1_3.6;Kontroll;levande;23;pith, cortex;;1
Vellinge_kontroll;1_3.7;Kontroll;levande;162;pith;Grönt sken ;1
Vellinge_kontroll;1_3.8;Kontroll;levande;119;pith;Grönt sken ;1
Vellinge_kontroll;1_3.9;Kontroll;död;0;vascular tissue;Grönt sken ;1
Vellinge_kontroll;1_3.10;Kontroll;levande;28;cortex;;1
Vellinge_kontroll;1_4.1;Kontroll;levande;41;pith;;1
Vellinge_kontroll;1_4.2;Kontroll;levande;180;cortex;Grönt sken ;1
Vellinge_kontroll;1_4.3;Kontroll;levande;76;cortex;;1
Vellinge_kontroll;1_4.4;Kontroll;levande;141;cortex;;1
Vellinge_kontroll;1_4.5;Kontroll;levande;116;cortex;;1
Vellinge_kontroll;1_4.6;Kontroll;levande;112;cortex;;1
Vellinge_kontroll;1_4.7;Kontroll;levande;109;cortex;;1
Vellinge_kontroll;1_4.8;Kontroll;levande;186;pith;;1
Vellinge_kontroll;1_4.9;Kontroll;levande;32;pith;Dött i vascular tissue;1
Vellinge_kontroll;1_4.10;Kontroll;levande;36;cortex;;1
Vellinge_kontroll;1_5.1;Kontroll;död;0;vascular tissue;väldigt infärgad, grönt sken;1
Vellinge_kontroll;1_5.2;Kontroll;levande;136;cortex;väldigt infärgad, grönt sken;1
Vellinge_kontroll;1_5.3;Kontroll;levande;66;cortex;;1
Vellinge_kontroll;1_5.4;Kontroll;levande;192;cortex;SNYGG;1
Vellinge_kontroll;1_5.5;Kontroll;levande;175;cortex;;1
Vellinge_kontroll;1_5.6;Kontroll;levande;176;pith;väldigt infärgad, grönt sken;1
Vellinge_kontroll;1_5.7;Kontroll;levande;14;cortex;väldigt infärgad;1
Vellinge_kontroll;1_5.8;Kontroll;levande;40;pith, cortex;Dött i vascular tissue;1
Vellinge_kontroll;1_5.9;Kontroll;levande;58;cortex;väldigt infärgad;1
Vellinge_kontroll;1_5.10;Kontroll;död;0;vascular tissue;väldigt infärgad, grönt sken;1
Vellinge_kontroll;2_1.1;Kontroll;död;0;vascular tissue;väldigt infärgad, grönt sken;2
Vellinge_kontroll;2_1.2;Kontroll;död;0;vascular tissue;väldigt infärgad, grönt sken;2
Vellinge_kontroll;2_1.3;Kontroll;levande;22;cortex;;2
Vellinge_kontroll;2_1.4;Kontroll;död;0;vascular tissue;Grönt sken ;2
Vellinge_kontroll;2_1.5;Kontroll;levande;14;cortex;;2
Vellinge_kontroll;2_1.6;Kontroll;levande;34;cortex;;2
Vellinge_kontroll;2_1.7;Kontroll;levande;16;cortex;;2
Vellinge_kontroll;2_1.8;Kontroll;levande;34;cortex;;2
Vellinge_kontroll;2_1.9;Kontroll;död;0;vascular tissue;;2
Vellinge_kontroll;2_1.10;Kontroll;levande;121;pith;låg exposure;2
Vellinge_kontroll;2_2.1;Kontroll;levande;17;cortex;;2
Vellinge_kontroll;2_2.2;Kontroll;levande;9;pith;;2
Vellinge_kontroll;2_2.3;Kontroll;levande;63;pith;låg exposure;2
Vellinge_kontroll;2_2.4;Kontroll;levande;75;pith;låg exposure;2
Vellinge_kontroll;2_2.5;Kontroll;levande;202;pith;låg exposure;2
Vellinge_kontroll;2_2.6;Kontroll;levande;99;pith;låg exposure;2
Vellinge_kontroll;2_2.7;Kontroll;levande;108;pith;låg exposure;2
Vellinge_kontroll;2_2.8;Kontroll;levande;36;cortex;låg exposure;2
Vellinge_kontroll;2_2.9;Kontroll;levande;35;cortex;;2
Vellinge_kontroll;2_2.10;Kontroll;levande;32;cortex;;2
Vellinge_kontroll;2_2.11;Kontroll;levande;26;cortex;låg exposure;2
Vellinge_kontroll;2_3.1;Kontroll;levande;152;pith;låg exposure;2
Vellinge_kontroll;2_3.2;Kontroll;levande;88;cortex;låg exposure;2
Vellinge_kontroll;2_3.3;Kontroll;levande;230;pith;låg exposure;2
Vellinge_kontroll;2_3.4;Kontroll;levande;100;cortex;låg exposure;2
Vellinge_kontroll;2_3.5;Kontroll;levande;198;cortex;låg exposure;2
Vellinge_kontroll;2_3.6;Kontroll;levande;29;cortex;;2
Vellinge_kontroll;2_3.7;Kontroll;levande;16;cortex;;2
Vellinge_kontroll;2_3.8;Kontroll;död;0;cortex;;2
Vellinge_kontroll;2_3.9;Kontroll;levande;12;cortex;;2
Vellinge_kontroll;2_3.10;Kontroll;levande;56;cortex;;2
Vellinge_kontroll;2_4.1;Kontroll;levande;49;cortex;;2
Vellinge_kontroll;2_4.2;Kontroll;levande;63;cortex;;2
Vellinge_kontroll;2_4.3;Kontroll;levande;4;cortex;;2
Vellinge_kontroll;2_4.4;Kontroll;levande;19;cortex;;2
Vellinge_kontroll;2_4.5;Kontroll;levande;6;cortex;;2
Vellinge_kontroll;2_4.6;Kontroll;levande;62;pith;låg exposure;2
Vellinge_kontroll;2_4.7;Kontroll;levande;89;pith;låg exposure;2
Vellinge_kontroll;2_4.8;Kontroll;levande;75;pith;låg exposure;2
Vellinge_kontroll;2_4.9;Kontroll;levande;205;pith;låg exposure;2
Vellinge_kontroll;2_4.10;Kontroll;levande;6;cortex;;2
Vellinge_kontroll;2_5.1;Kontroll;död;0;vascular tissue;;2
Vellinge_kontroll;2_5.2;Kontroll;levande;14;cortex;låg exposure;2
Vellinge_kontroll;2_5.3;Kontroll;levande;133;pith;låg exposure;2
Vellinge_kontroll;2_5.4;Kontroll;levande;76;cortex;låg exposure;2
Vellinge_kontroll;2_5.5;Kontroll;levande;162;cortex;låg exposure;2
Vellinge_kontroll;2_5.6;Kontroll;levande;156;cortex;låg exposure;2
Vellinge_kontroll;2_5.7;Kontroll;levande;88;cortex;låg exposure;2
Vellinge_kontroll;2_5.8;Kontroll;levande;71;cortex;låg exposure;2
Vellinge_kontroll;2_5.9;Kontroll;levande;49;cortex;låg exposure;2
Vellinge_kontroll;2_5.10;Kontroll;levande;13;cortex;;2
Vellinge_kontroll;3_1.1;Kontroll;levande;160;cortex;;3
Vellinge_kontroll;3_1.2;Kontroll;levande;86;cortex;;3
Vellinge_kontroll;3_1.3;Kontroll;levande;49;cortex;;3
Vellinge_kontroll;3_1.4;Kontroll;levande;19;cortex;;3
Vellinge_kontroll;3_1.5;Kontroll;levande;152;pith;;3
Vellinge_kontroll;3_1.6;Kontroll;levande;88;pith;;3
Vellinge_kontroll;3_1.7;Kontroll;levande;235;pith;;3
Vellinge_kontroll;3_1.8;Kontroll;levande;49;pith;;3
Vellinge_kontroll;3_1.9;Kontroll;levande;29;cortex;;3
Vellinge_kontroll;3_1.10;Kontroll;död;0;vascular tissue;autofluorescens;3
Vellinge_kontroll;3_2.1;Kontroll;död med microliv;1;cortex;;3
Vellinge_kontroll;3_2.2;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_2.3;Kontroll;levande;9;cortex;;3
Vellinge_kontroll;3_2.4;Kontroll;levande;49;pith;;3
Vellinge_kontroll;3_2.5;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_2.6;Kontroll;levande;43;cortex;;3
Vellinge_kontroll;3_2.7;Kontroll;levande;45;cortex;;3
Vellinge_kontroll;3_2.8;Kontroll;levande;55;cortex;;3
Vellinge_kontroll;3_2.9;Kontroll;levande;10;cortex;;3
Vellinge_kontroll;3_2.10;Kontroll;levande;216;pith;;3
Vellinge_kontroll;3_3.1;Kontroll;levande;79;cortex;;3
Vellinge_kontroll;3_3.2;Kontroll;levande;101;cortex;;3
Vellinge_kontroll;3_3.3;Kontroll;levande;32;cortex;;3
Vellinge_kontroll;3_3.4;Kontroll;levande;27;cortex;;3
Vellinge_kontroll;3_3.5;Kontroll;levande;55;cortex;;3
Vellinge_kontroll;3_3.6;Kontroll;levande;111;cortex;;3
Vellinge_kontroll;3_3.7;Kontroll;levande;73;cortex;;3
Vellinge_kontroll;3_3.8;Kontroll;levande;54;pith;;3
Vellinge_kontroll;3_3.9;Kontroll;levande;186;pith;;3
Vellinge_kontroll;3_3.10;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_4.1;Kontroll;levande;10;cortex;;3
Vellinge_kontroll;3_4.2;Kontroll;levande;20;cortex;;3
Vellinge_kontroll;3_4.3;Kontroll;levande;98;cortex;;3
Vellinge_kontroll;3_4.4;Kontroll;levande;79;cortex;;3
Vellinge_kontroll;3_4.5;Kontroll;levande;103;cortex;;3
Vellinge_kontroll;3_4.6;Kontroll;levande;41;cortex;;3
Vellinge_kontroll;3_4.7;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_4.8;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_4.9;Kontroll;levande;86;pith;;3
Vellinge_kontroll;3_4.10;Kontroll;levande;89;pith;;3
Vellinge_kontroll;3_5.1;Kontroll;levande;4;cortex;;3
Vellinge_kontroll;3_5.2;Kontroll;levande;3;cortex;;3
Vellinge_kontroll;3_5.3;Kontroll;levande;7;cortex;;3
Vellinge_kontroll;3_5.4;Kontroll;död;0;vascular tissue;;3
Vellinge_kontroll;3_5.5;Kontroll;död med microliv;5;vascular tissue;;3
Vellinge_kontroll;3_5.6;Kontroll;levande;90;cortex;;3
Vellinge_kontroll;3_5.7;Kontroll;levande;136;cortex;;3
Vellinge_kontroll;3_5.8;Kontroll;levande;95;cortex;;3
Vellinge_kontroll;3_5.9;Kontroll;levande;178;pith;;3
Vellinge_kontroll;3_5.10;Kontroll;levande;66;pith;;3
Vellinge_kontroll;4_1.1;Kontroll;död;0;cortex;;4
Vellinge_kontroll;4_1.2;Kontroll;levande;9;cortex;;4
Vellinge_kontroll;4_1.3;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_1.4;Kontroll;levande;14;pith;;4
Vellinge_kontroll;4_1.5;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_1.6;Kontroll;död;0;cortex;;4
Vellinge_kontroll;4_1.7;Kontroll;levande;9;cortex;;4
Vellinge_kontroll;4_1.8;Kontroll;levande;4;cortex;;4
Vellinge_kontroll;4_1.9;Kontroll;levande;3;cortex;;4
Vellinge_kontroll;4_1.10;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_2.1;Kontroll;levande;4;cortex;;4
Vellinge_kontroll;4_2.2;Kontroll;levande;5;cortex;;4
Vellinge_kontroll;4_2.3;Kontroll;död;0;cortex;;4
Vellinge_kontroll;4_2.4;Kontroll;levande;1;cortex;;4
Vellinge_kontroll;4_2.5;Kontroll;levande;11;cortex;;4
Vellinge_kontroll;4_2.6;Kontroll;levande;4;cortex;;4
Vellinge_kontroll;4_2.7;Kontroll;levande;16;cortex;;4
Vellinge_kontroll;4_2.8;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_2.9;Kontroll;levande;11;pith;;4
Vellinge_kontroll;4_2.10;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_3.1;Kontroll;levande;3;cortex;;4
Vellinge_kontroll;4_3.2;Kontroll;levande;1;cortex;;4
Vellinge_kontroll;4_3.3;Kontroll;död;0;cortex;;4
Vellinge_kontroll;4_3.4;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_3.5;Kontroll;levande;6;cortex;;4
Vellinge_kontroll;4_3.6;Kontroll;levande;2;cortex;;4
Vellinge_kontroll;4_3.7;Kontroll;levande;4;cortex;;4
Vellinge_kontroll;4_3.8;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_3.9;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_3.10;Kontroll;levande;3;cortex;;4
Vellinge_kontroll;4_4.1;Kontroll;levande;27;cortex;;4
Vellinge_kontroll;4_4.2;Kontroll;levande;22;cortex;;4
Vellinge_kontroll;4_4.3;Kontroll;levande;26;cortex;;4
Vellinge_kontroll;4_4.4;Kontroll;levande;1;cortex;;4
Vellinge_kontroll;4_4.5;Kontroll;levande;30;pith;;4
Vellinge_kontroll;4_4.6;Kontroll;död med microliv;1;vascular tissue;;4
Vellinge_kontroll;4_4.7;Kontroll;levande;15;cortex;;4
Vellinge_kontroll;4_4.8;Kontroll;levande;4;cortex;;4
Vellinge_kontroll;4_4.9;Kontroll;levande;11;cortex;;4
Vellinge_kontroll;4_4.10;Kontroll;levande;14;cortex;;4
Vellinge_kontroll;4_5.1;Kontroll;levande;10;cortex;;4
Vellinge_kontroll;4_5.2;Kontroll;levande;1;cortex;;4
Vellinge_kontroll;4_5.3;Kontroll;levande;1;cortex;;4
Vellinge_kontroll;4_5.4;Kontroll;levande;17;cortex;;4
Vellinge_kontroll;4_5.5;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_5.6;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_5.7;Kontroll;levande;4;pith;;4
Vellinge_kontroll;4_5.8;Kontroll;död med microliv;1;vascular tissue;;4
Vellinge_kontroll;4_5.9;Kontroll;död;0;vascular tissue;;4
Vellinge_kontroll;4_5.10;Kontroll;levande;10;cortex;;4
Vellinge_kontroll;4_5.11;Kontroll;levande;18;cortex;;4
Vellinge_kontroll;5_1.1;Kontroll;levande;46;cortex;;5
Vellinge_kontroll;5_1.2;Kontroll;levande;6;vascular tissue;;5
Vellinge_kontroll;5_1.3;Kontroll;levande;31;cortex;;5
Vellinge_kontroll;5_1.4;Kontroll;levande;65;cortex;;5
Vellinge_kontroll;5_1.5;Kontroll;levande;81;cortex;;5
Vellinge_kontroll;5_1.6;Kontroll;levande;97;cortex;;5
Vellinge_kontroll;5_1.7;Kontroll;levande;56;cortex;;5
Vellinge_kontroll;5_1.8;Kontroll;levande;38;cortex;;5
Vellinge_kontroll;5_1.9;Kontroll;levande;11;cortex;;5
Vellinge_kontroll;5_1.10;Kontroll;levande;115;pith;;5
Vellinge_kontroll;5_2.1;Kontroll;levande;15;cortex;;5
Vellinge_kontroll;5_2.2;Kontroll;levande;16;cortex;;5
Vellinge_kontroll;5_2.3;Kontroll;levande;20;cortex;;5
Vellinge_kontroll;5_2.4;Kontroll;levande;18;cortex;;5
Vellinge_kontroll;5_2.5;Kontroll;levande;33;cortex;;5
Vellinge_kontroll;5_2.6;Kontroll;levande;135;cortex;cortex;5
Vellinge_kontroll;5_2.7;Kontroll;levande;34;cortex;;5
Vellinge_kontroll;5_2.8;Kontroll;levande;32;cortex;;5
Vellinge_kontroll;5_2.9;Kontroll;levande;50;cortex;;5
Vellinge_kontroll;5_2.10;Kontroll;levande;61;pith;;5
Vellinge_kontroll;5_3.1;Kontroll;levande;20;cortex;;5
Vellinge_kontroll;5_3.2;Kontroll;levande;34;cortex;;5
Vellinge_kontroll;5_3.3;Kontroll;levande;18;cortex;;5
Vellinge_kontroll;5_3.4;Kontroll;levande;11;cortex;;5
Vellinge_kontroll;5_3.5;Kontroll;levande;62;cortex;cortex;5
Vellinge_kontroll;5_3.6;Kontroll;levande;17;cortex;;5
Vellinge_kontroll;5_3.7;Kontroll;levande;4;cortex;;5
Vellinge_kontroll;5_3.8;Kontroll;levande;15;cortex;;5
Vellinge_kontroll;5_3.9;Kontroll;levande;20;pith;;5
Vellinge_kontroll;5_3.10;Kontroll;levande;55;pith;;5
Vellinge_kontroll;5_4.1;Kontroll;levande;39;cortex;;5
Vellinge_kontroll;5_4.2;Kontroll;levande;16;cortex;;5
Vellinge_kontroll;5_4.3;Kontroll;levande;26;cortex;;5
Vellinge_kontroll;5_4.4;Kontroll;levande;27;cortex;;5
Vellinge_kontroll;5_4.5;Kontroll;levande;19;cortex;;5
Vellinge_kontroll;5_4.6;Kontroll;levande;24;cortex;;5
Vellinge_kontroll;5_4.7;Kontroll;levande;38;cortex;grönt sken;5
Vellinge_kontroll;5_4.8;Kontroll;levande;66;pith;;5
Vellinge_kontroll;5_4.9;Kontroll;levande;45;pith;;5
Vellinge_kontroll;5_4.10;Kontroll;levande;31;pith;;5
Vellinge_kontroll;5_4.11;Kontroll;levande;84;cortex;;5
Vellinge_kontroll;5_5.1;Kontroll;levande;27;cortex;;5
Vellinge_kontroll;5_5.2;Kontroll;levande;12;cortex;;5
Vellinge_kontroll;5_5.3;Kontroll;levande;36;cortex;;5
Vellinge_kontroll;5_5.4;Kontroll;levande;54;cortex;;5
Vellinge_kontroll;5_5.5;Kontroll;levande;52;cortex;;5
Vellinge_kontroll;5_5.6;Kontroll;levande;62;cortex;;5
Vellinge_kontroll;5_5.7;Kontroll;levande;5;vascular tissue;;5
Vellinge_kontroll;5_5.8;Kontroll;levande;74;pith;;5
Vellinge_kontroll;5_5.9;Kontroll;levande;37;pith;;5
Vellinge_kontroll;5_5.10;Kontroll;levande;25;pith;;5
V_Flommen;1_1.1;Heatweed;död;0;pith;mörk;1
V_Flommen;1_1.2;Heatweed;död;0;vascular tissue;;1
V_Flommen;1_1.3;Heatweed;död;0;cortex;;1
V_Flommen;1_1.4;Heatweed;död;0;vascular tissue;;1
V_Flommen;1_1.5;Heatweed;död;0;vascular tissue;;1
V_Flommen;1_1.6;Heatweed;död;0;vascular tissue;;1
V_Flommen;1_1.7;Heatweed;död med microliv;1;vascular tissue;hyfer;1
V_Flommen;1_1.8;Heatweed;död;0;pith;;1
V_Flommen;1_1.9;Heatweed;död;0;pith;;1
V_Flommen;1_1.10;Heatweed;död med microliv;4;pith;hyfer;1
V_Flommen;1_1.11;Heatweed;död;0;pith;;1
V_Flommen;1_2.1;Heatweed;död;0;pith;;1
V_Flommen;1_2.2;Heatweed;död;0;vascular tissue;;1
V_Flommen;1_2.3;Heatweed;död;0;vascular tissue;;1
